stand,quad,PIBA,PIGL,PIMA,POTR,POBA,BEPA,LALA,VAMY,VAVI,ARUV,ROAC,PRPE,AMAL,RUID,LODI,VIED,HUTO,SABE,ALCR,LEGR,SAPS,SYAL,BEPU,SASC,SHCA,SALSP,VACA,SAMY,MACA,ASLA,ANMU,GABO,MELI,LIBO,CARO,SOSP,VIAD,APAN,COUM,FRVI,POTRI,GELI,PYCH,HIUM,ORSE,EPAN,ARCA,ARNU,COCA,LIPH,ANPA,TRBO,VIRE,GORE,LAOC,VIAM,PEPA,ASCI,ACMI,ANRA,DRASP,SESP,SEIN,SEST,STLO,RASP,DRPA,GEBI,ARLY,PELA,AQFL,CHEN,GEAM,RUAR,PYAS,MINU,ORPU,ELIN,CXRI,CXSI,ORAS,AGSC,BRCI,SCPU,JUBA,ELGL,CACA,CAIN,FESA,BRIN,CXSP,EQVA,LYCO,LYAN,EQSY,EQSC,SEDE,EQPR,LYCL,EQAR,TEMP,PRVI,LOCA,PEGR,EMNI,COTRI,LYOB,RUPU,STLO2,ERISP,PHFR,SOTR,CHUM,month,year
BP,2E,25,2,2,0,0,0,0,1,3,0.5,2,0,0,0,0,0,0,2,0,10,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,5,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,2C,20,0.5,0,0,0,0,0,2,0,0.5,3,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0.5,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,2A,15,0,3,0,0,0,0,3,0,1,0.5,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,4A,5,0,2,0,0,0,0,3,0,0.5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,4C,8,0,1,0,0,0,0,1,10,0.5,1,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,4E,10,0,0,0,0,0,0,5,2,0.5,2,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,4G,12,0,1,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,4I,6,0.01,1,0,0,0,0,4,0.5,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,6I,4,0,1,0,0,0,0,4,0.5,0,2,0,0,0,0,0,0,0.5,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,6G,15,0,0.5,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,6E,3,0,3,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0.5,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,6C,20,0,1,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0.1,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,6A,10,1,3,0,0,0,0,4,0.5,0,3,0,0,0,0,0,0,0.5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0.5,0,0,0,0,0.01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,8A,10,0,0.5,0,0,0,0,4,2,0.5,2,0,0,0,0,0,0,0.5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,8C,4,0,0.1,0.1,0,0,0,4,0,0,0.1,0,0.01,0,0,0,0,1,0,30,0,0,0,0,0.5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,8E,15,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,8G,10,0,0.5,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
BP,8I,6,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,0A,20,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0.1,0.1,0,0,0,0,0.5,0,0,6,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,0C,10,0.5,0,0,0,0,0,10,6,0,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0.5,0,0,0.1,0,1,0,0,12,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,0E,15,0,0.5,0,0,0,0,3,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,0G,7,0,0,0,0,0,0,5,15,0,3,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0.1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,10,0,0,0,0,0,1,0.5,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,3,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,0I,20,0,0,0,0,0,0,3,6,0,2,0,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0.5,0,0,0.01,0,0,0,0,5,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,2I,20,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0.5,0.01,0,0,0,0,0.01,0,0,10,0,0,0.1,0,0,0.1,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,2G,4,0.5,1,0.5,0,0,0,2,4,0.01,2,0,0,0,0,1,0,2,0,0.1,0,0,0,0,10,0,0.5,0,0,0,0,0,0.1,2,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,25,0,0,0.1,0,0,0.5,0.1,1,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,2E,20,0.5,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0.1,1,0.01,0,0,0,0,1,0,0,0,0.1,0.1,0.5,0,0,30,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,2C,10,0,0,0.01,0,0,0,3,7,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,3,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,2A,25,0,0,0.5,0,0,0,3,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0,0,0.5,3,0,0,0,0,0,0.5,0.1,0,0,0.01,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,4A,4,0.5,0.5,0.5,0,0,0,3,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0.01,0,0,0,0.5,0,0,0,0,0,0.5,2,0,0,0,0,0,0.5,0.1,0,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,4C,10,0,0,0,0,0,0,4,6,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.1,3,0,0,0,0,0,0.5,0.01,0,0,0.1,0,0.01,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,4E,10,0,0,0,0,0,0,4,3,0,0.5,0,0,0,0,0,0,0.5,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0.5,3,0,0,0,0,0,0.5,0.1,0,0,0,0,0.5,0,0,5,0,0,0.1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,4G,30,0,1,0,0,0,0,2,6,0,0.5,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.1,2,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0,10,0,0,0,0,0,1,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,4I,20,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0.1,2,0,0,0,0,0,0.1,0,0,0.1,0,0,0.5,0,0,6,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,6I,15,0,1,0,0,0,0.01,2,0.1,0.5,0.1,0,0,0,0,0,0,0.1,0,2,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0.01,3,0,0.01,0,0,0,0.5,0.1,0,0,0.1,0,0.1,0,0,10,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.5,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,6G,10,0,0.1,0,0,0,0,3,0.1,0,0.5,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0.1,2,0,0,0,0,0,0.5,0.1,0,0,0.01,0,0,0,0,3,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,6E,1,0,0,0.5,0.01,0,0,10,5,0,2,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0.5,2,0,0,0,0,0,0.5,0.1,0,0,0.01,0,0.1,0,0,5,0,0,0,0,0,1,0,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,6C,15,0,0.5,0,0,0,0,8,7,0,2,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0.5,4,0,0,0,0,0,0.1,0.5,0,0,0.1,0,0,0,0,10,0,0,0.1,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,6A,20,0,0,0.5,0,0,0,2,2,0,3,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,3,0,0,0,0,0,0.1,0.5,0,0.01,0.1,0.1,0.1,0,0,10,0,0,0,0,0,0.1,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,8A,10,0,0,0.1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0.5,0.1,0,0,0.5,0,0,0,0,10,0,0,0.01,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,8C,6,0,1,0.1,0,0,0.01,3,10,1,1,0,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0.1,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,20,0,0,0.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,8E,8,0.01,0,0,0,0,0,4,15,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,2,0,0,0.1,0,0,0.5,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,8G,15,0,0,0.01,0,0,0,1,1,0.5,1,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.01,0,0.01,0.01,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
TT,8I,20,0.5,4,0,0,0,0,0.5,0.5,0.1,1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0.01,0,0,0,0.1,0.01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1981
