stand,quad,PIBA,PIGL,PIMA,POTR,POBA,BEPA,LALA,VAMY,VAVI,ARUV,ROAC,PRPE,AMAL,RUST,LODI,VIED,HUTO,SABE,ALCR,LEGR,SAPS,SYAL,BEPU,SASC,SHCA,SASP,VACA,SAMY,MACA,ASLA,ANMU,GABO,MELI,LIBO,CARO,SODE,VIAD,APAN,COPA,FRVI,POTRI,GELI,PYVI,HICA,PYSE,EPAN,ARCA,ARNU,COCA,LIPH,ANPA,TRBO,VIRE,GORE,LAOC,VIAM,PEPA,ASCI,ACMI,ANRA,DRSP,SESP,SESE,SECY,STLO,RACE,MINT,GEBI,ARLY,CHEN,PELA,AQFL,GEAM,RUAC,PYAS,MINU,ORPU,ELIN,CXRI,CXFO,ORAS,AGSC,BRCI,SCPU,JUBA,ELGL,CACA,CAIN,FESA,BRPU,CXSP,EQVA,LYTR,LYAN,EQSY,EQSC,SEDE,EQPR,LYCL,EQAR,TEMP,PRVI,LOVI,PEGR,EMNI
OP,6A,15,0,0,0,0,0,0,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.5,0.01,0,0.01,0,0.1,0,0,1,0.01,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
OP,6C,12,0,0,0,0,0,0,3,3,25,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,3,0.1,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
OP,6E,10,0,0,0,0,0,0,3,4,20,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.1,0.5,0,0,0,0,2,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
OP,6G,15,0,0,0,0,0,0,2,3,30,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.1,2,0,0,0,0,0.5,0,0.1,0.5,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
OP,6I,5,0,0,0,0,0,0,1,2,20,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.5,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
OP,8A,20,0,0,0,0,0,0,5,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,4,0.01,0,0,0,1,0,0,1,0.1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
OP,8C,15,0,0,0,0,0,0,3,3,25,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,2,0.01,0,0,0,1,0,0.1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
OP,8E,1,0,0,0,0,0,0,0.5,1,20,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,4,0.01,0,0,0,2,0,0.1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
OP,8G,15,0,0,0,0,0,0,2,3,25,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,2,0.01,0,0.01,0,1,0,0,0.5,0,0.01,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
OP,8I,0.5,0,0,0,0,0,0,3,2,15,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,3,0.01,0,0,0,2,0,0.1,0.5,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
BP,0A,20,0,0.5,0,0,0,0,1,0,6,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,10,0,0,0,0,0.1,0,0.01,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,57,0,0.01,0,0
BP,0C,15,0,5,0,0,0,0,1,0.5,4,3,0,0,0,0,0,0,0.5,0,5,0,0,0,0,7,0,0,2,0,0,0,0,0,6,0,0.1,0,0,0,1,0.01,0,0,0.1,0,0,0,0,3,0.01,0,0,0.01,0,0,0.5,0.5,1,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.5,0,0,0.01,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,56,0,0,0,0
BP,0E,20,0.5,2,0,0,0,0,0.5,0,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0.5,0,0,0,0,0.1,10,0,0.01,0,0,0,0.1,0.1,0,0,0,0,0,0,0,4,0,0,0,0.01,0,0,0.1,0,0.5,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0.5,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,1,58,0,0,0,0
BP,0G,20,0.5,0.5,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,56,0,0,0,0
BP,0I,7,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,30,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,4,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,57,0,0,0,0
BP,2A,15,0,6,0,0,0,0,6,0,1,2,0,0,0,0,0,0,2,0,25,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,57,0,0,0,0
BP,2C,20,1,0,0,0,0,0,3,0.5,1,3,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0,0,0.01,0,0,0,0.1,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.01,58,0,0,0,0
BP,2E,15,0,3,0,0,0,0,1,5,5,3,0,0,0,0,0,0,2,0,12,0,0,0,0,1,0,0,0,0.01,0,0,0,0.5,3,0,0.01,0,0,0,0,0,0,0.1,0,0,0,0,0,5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,58,0,0,0,0
BP,2G,3,0,3,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0.1,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
BP,2I,10,2,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,57,0,0,0,0
BP,4A,8,0,4,0,0,0,0,4,0,2,2,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,60,0,0,0,0
BP,4C,12,0,4,0,0,0,0,3,10,2,2,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,57,0,0,0,0
BP,4E,15,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,4,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0
BP,4G,35,0,4,0,0,0,0,8,4,0,4,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0
BP,4I,8,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,2,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,2,0,25,0,0,0,0,3,0,0,0,0,0
BP,6A,15,0,5,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,2,0,25,0,0,0,0,3,0,0,0,0,0
BP,6C,25,0,5,0,0,0,0,3,2,0,5,0,0,0,0,0,0,1,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0.1,4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,3,2,0,5,0,0,0,0,0,0,1,0,25,0,0,0,0,3,0,0,0,0,0
BP,6E,7,0,5,0,0,0,0,4,1,0,7,0,0,0,0,0,0,2,0,20,0,0,0,0,7,0,0,0.5,0,0,0,0,0.1,3,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,4,1,0,7,0,0,0,0,0,0,2,0,20,0,0,0,0,7,0,0,0,0,0
BP,6G,15,0,1,0,0,0,0,3,2,0.1,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0.1,0,0,0,0,0.01,3,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,7,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,4,1,0,7,0,0,0,0,0,0,2,0,20,0,0,0,0,7,0,0,0,0,0
BP,6I,10,0,2,0,0,0,0,2,1,0,6,0,0.5,0,0,0,0,1,0,25,0,0,0,0,4,0,0,0,0,0,0,0,0.1,7,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,1,0,6,0,0.5,0,0,0,0,1,0,25,0,0,0,0,4,0,0,0,0,0
BP,8A,15,0,0,0,0,0,0,4,2,2,5,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0.1,0,0,0,0,0.1,2,0,0.01,0,0,0,0.1,0.5,0,0,0,0,0,0,0,7,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,2,2,5,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0
BP,8C,10,0,0.5,0.1,0,0,0,1,0,0.1,3,0,0,0,0,0,0,1,0,40,0,0,0,0,2,0,0,0.5,0,0,0,0,0.1,5,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
BP,8E,25,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0
BP,8G,15,0,0.5,0,0,0,0,3,3,0,4,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,0,0,0,0,0,0.5,0.1,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0
BP,8I,10,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0
TT,0A,13,0,0,0,0,0,0,3,0.5,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,7,0,0.5,0,0,0,0,0,2,6,0,0,0,0,0,0.1,0.01,0,0,0.01,0.1,0.5,0,0,10,0,0,0.5,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
TT,0C,7,1,0,0.1,0,0,0,10,3,0,4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0
TT,0E,17,0,3,0.01,0,0,0,3,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0.1,0.5,0,0.5,0.01,0,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,60,0,0,0,0
TT,0E,17,0,3,0.01,0,0,0,3,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5,3,0,0,0,0,0,0.01,0.1,0,0,0.1,0,0.5,0,0,10,0,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
TT,0I,17,0,0,0,0,0,0,3,6,0,2,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,3,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,6,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
TT,2A,18,0,0,0.01,0,0,0,3,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0.5,0.01,0,0,0.1,0,0,0,0,10,0,0,0,0,0.01,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
TT,2C,15,0,0.5,0,0,0,0,3,5,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,4,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
TT,2E,20,1,0.5,0,0,0,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,6,0,0,0,0,0,0.5,0,0,0,0.1,0.1,2,0,0,12,0,0,0.5,0,0,1,0.1,0.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,6,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,61,0,0,0,0
TT,2G,4,0,4,0.1,0,0,0,5,6,3,3,0,0,0,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,1,0.01,0,0,0,0.1,0.5,0,0,10,0,0,0.1,0.01,0,1,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
TT,2I,15,0,5,0.1,0,0,0,3,3,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0.01,0,0,0,0,0.5,0,0,6,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
TT,4A,4,1,3,0.5,0,0,0,2,0.5,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.01,4,0,0,0,0,0,0.1,0,0,0,0.01,0,0.5,0,0,7,0,0,0,0,0,0,0,0,0.1,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,57,0,0,0,0
TT,4C,10,1,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0.1,0.5,0.1,0,0,4,0,0,0,0,0.01,2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
TT,4E,15,0,0,0,0,0,0,3,15,0,4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,10,0,0.1,0,0,0,0,0,0,6,0,0,0,0,0,0.5,0.1,0,0,0.1,0.1,2,0,0,10,0,0,0.5,0,0.1,0.5,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1
TT,4G,20,0,2,0,0,0,0,0.5,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,5,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,7,0,0,0,0,0,0.5,0,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
TT,4I,30,0,1,0,0,0,0,4,0.5,0.5,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0.1,0,0,10,0,0,1,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0
TT,6A,20,0,0.1,0.5,0,0,0,0.5,4,0.5,2,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,10,0,0,0,0,0,0.5,0.1,0,0.1,0.1,0.5,0.1,0,0,10,0,0,0,0,0,0.5,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
TT,6C,15,0,0.5,0,0,0,0,3,10,0,2,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,5,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,10,0,0,0.5,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TT,6E,2,0,0,0.5,0.1,0,0,5,7,0,3,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,3,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0,0,15,0.01,0,0.5,0,0,2,0,1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT,6G,16,0,0,0.01,0,0,0,2,0.5,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,1,4,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,8,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT,6I,15,0,1,0.1,0,0,0.1,0.5,0.5,2,2,0,0,0,0,0,0,0.1,0,5,0,0,0,0,1,0,0.1,0,0,0,0,0,0.1,7,0,0.1,0,0,0,0.5,0.1,0,0,0.1,0.1,0,0,0,5,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0
TT,8A,10,0,0,0.5,0,0,0,3,2,0.1,1,0,0,0,0,0,0,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0.1,0.1,0,0,0.01,0,0,0,0,10,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
TT,8C,10,0,3,0.5,0,0,0,1,10,0,1,0,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0,0,0,0,0,0.5,0.1,0,0,0.1,0,0,0,0,25,0.01,0,1,0.1,0,4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0
