quad,stand,year,month,day,PIBA,PIGL,PIMA,POTR,POBA,BEPA,LALA,VAMY,VAVI,ARUV,ROAC,PRPE,AMAL,RUID,LODI,VIED,HUTO,SABE,ALCR,LEGR,SAPS,SYAL,BEPU,SASC,SHCA,SALSP,VACA,SAMY,MACA,ASLA,ANMU,GABO,MELI,LIBO,CARO,SOSP,VIAD,APAN,COUM,FRVI,POTRI,GELI,PYCH,HIUM,ORSE,EPAN,ARCA,ARNU,COCA,LIPH,ANPA,TRBO,VIRE,GORE,LAOC,VIAM,PEPA,ASCI,ACMI,ANRA,DRASP,SEIN,SEST,STLO,RASP,DRPA,GEBI,ARLY,CHEN,AQFL,GEAM,RUAR,PYAS,MINU,ORPU,ELIN,CXRI,CXSI,ORAS,AGSC,BRCI,SCPU,JUBA,ELGL,CACA,CAIN,FESA,BRIN,CXSP,EQVA,LYCO,LYAN,EQSY,EQSC,SEDE,EQPR,LYCL,EQAR,TEMP,PRVI,LOCA,PEGR,EMNI,COTRI,LYOB,RUPU,ERISP,PHFR,SOTR,CHUM
8I,SA,1983,8,26,4,0,0.1,0,0,0,0,1,15,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0.1,NA,NA,NA,NA
0A,SA,1983,9,10,2,0,0,0.1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.5,0,6,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2,0,0.01,0,0,0,0,0,49,0,0,0,0,0,0,0,NA,NA,NA,NA
0C,SA,1983,9,10,3,0,15,0,0,0,0,0.5,1,0,0.5,0,0,0,0,0,0,0.5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,NA,NA,NA,NA
0E,SA,1983,9,10,0,0,5,0,0,0,0,1,2,0.1,1,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0,0,0.01,0,0,4,0,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,NA,NA,NA,NA
0G,SA,1983,9,10,3,0,2,0.1,0,0,0,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,8,0,0,0.01,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,NA,NA,NA,NA
0I,SA,1983,9,10,4,0,0.5,1,0,0,0,1,4,0,0.5,0,0,0,0,0,0,0,0,4,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,48,0,0,0,0,0,0,0,NA,NA,NA,NA
2A,SA,1983,9,10,6,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0.1,0,0,0.1,0,2,0,0,0,0,0,0,0.5,0.1,0.01,0.01,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,NA,NA,NA,NA
2C,SA,1983,9,10,3,0,17,0,0,0,0,0.5,3,0,2,0,0,0,0,0,0,0.5,0,8,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0,0,0.01,0,0,4,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,48,0,0,0,0,0,0,0,NA,NA,NA,NA
2E,SA,1983,9,10,3,0,2,0.01,0,0,0,0.5,8,0.5,1,0,0.01,0,0,0,0,0.1,0,17,0,0,0,0,0.5,0,0,0,0.01,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,NA,NA,NA,NA
2G,SA,1983,9,10,3,0,8,0,0,0,0,0.5,4,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,3,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,NA,NA,NA,NA
2I,SA,1983,9,10,5,0,4,0,0,0,0,0.5,4,0,2,0,0,0,0,0,0,0.5,0,15,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,48,0,0,0,0,0,0,0,NA,NA,NA,NA
4A,SA,1983,9,10,10,0,12,0,0,0,0,0.5,2,0.1,3,0,0,0,0,0,0,0.01,0,8,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0.01,0,0,0,0.01,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,NA,NA,NA,NA
4C,SA,1983,9,10,6,0,4,0.1,0,0,0,1,12,0.5,0.5,0,0,0,0,0,0,0.1,0,3,0,0,0,0.5,0,0,0.1,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,NA,NA,NA,NA
4E,SA,1983,9,10,5,0,15,0.5,0,0,0,0.5,3,0.1,2,0,0,0,0,0,0,0.5,0,1,0,0,0,0,1,0,0,0,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,NA,NA,NA,NA
4G,SA,1983,9,10,1,0,1,0.1,0,0,0,0.5,8,0.1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,NA,NA,NA,NA
4I,SA,1983,9,10,2,0,3,0.1,0,0,0,0.5,3,0,2,0,0,0,0,0,0,1,0,12,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,3,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,48,0,0,0,0,0,0,0,NA,NA,NA,NA
6A,SA,1983,9,10,1,0,12,0,0,0,0,0.5,2,0,2,0,0,0,0,0,0,1,0,8,0,0,0,0.5,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,46,0,0,0,0,0,0,0,NA,NA,NA,NA
6C,SA,1983,9,10,1,0,2,4,0,0,0,0.5,8,0,1,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0.01,0,0,8,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,NA,NA,NA,NA
6E,SA,1983,9,10,3,0,4,1,0,0,0,0.1,4,0,1,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,3,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,NA,NA,NA,NA
6G,SA,1983,9,10,6,0,1,2,0,0,0,1,8,0.1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,48,0,0,0,0,0,0,0,NA,NA,NA,NA
6I,SA,1983,9,10,5,0,17,0,0,0,0,0.1,1,0,2,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,48,0,0,0,0,0,0,0,NA,NA,NA,NA
8A,SA,1983,9,10,2,0,1,0.1,0,0,0,2,5,0,1,0,0,0,0,0,0,1,0,17,0,0,0,1,0.1,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,15,0,0,0,0,0,0.01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,49,0,0,0,0,0.5,0.1,0,NA,NA,NA,NA
8C,SA,1983,9,10,4,0,15,0,0,0,0,0.5,4,0.5,0.5,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,NA,NA,NA,NA
8E,SA,1983,9,10,0.5,0,15,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,NA,NA,NA,NA
8G,SA,1983,9,10,5,0,10,0,0,0,0,0.1,8,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,49,0,0,0,0,0,0,0,NA,NA,NA,NA
8I,SA,1983,9,10,5,0,0,0,0,0,0,1,15,1,1,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,4,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,NA,NA,NA,NA
0A,SA,1983,9,27,3,0,0,0.01,0,0,0,0.5,4,0,0,0,0,0,0,0,0,0.01,0,7,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,NA,NA,NA,NA
0C,SA,1983,9,27,3,0,12,0,0,0,0,0.1,2,0,0.1,0,0,0,0,0,0,0.01,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,4,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
0E,SA,1983,9,27,0,0,4,0,0,0,0,1,1,0.1,0.1,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.5,0,46,0,0,0,0,0,0,0,NA,NA,NA,NA
0G,SA,1983,9,27,4,0,2,0.01,0,0,0,0.5,1,1,0.1,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
0I,SA,1983,9,27,6,0,2,0.1,0,0,0,0.5,3,0,0.1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
2A,SA,1983,9,27,10,0,0,0,0,0,0,0.1,2,8,0.1,0,0,0,0,0,0,0.01,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,NA,NA,NA,NA
2C,SA,1983,9,27,3,0,20,0,0,0,0,0.5,3,0,0.5,0,0,0,0,0,0,0.1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
2E,SA,1983,9,27,3,0,3,0.01,0,0,0,0.5,10,0.1,0.1,0,0,0,0,0,0,0.1,0,17,0,0,0,0,0.1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
2G,SA,1983,9,27,4,0,5,0,0,0,0,0.5,3,0,0.1,0,0,0,0,0,0,0.1,0,6,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
2I,SA,1983,9,27,8,0,5,0,0,0,0,0.1,6,0,0.5,0,0,0,0,0,0,0.01,0,10,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
4A,SA,1983,9,27,12,0,17,0,0,0,0,0.1,3,0.5,0.5,0,0,0,0,0,0,0,0,8,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
4C,SA,1983,9,27,8,0,6,0.01,0,0,0,0.5,15,0.5,0.01,0,0,0,0,0,0,0,0,4,0,0,0,0.01,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
4E,SA,1983,9,27,10,0,20,0.1,0,0,0,0.1,3,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,NA,NA,NA,NA
4G,SA,1983,9,27,2,0,1,0.1,0,0,0,0.5,12,0.5,0.1,0,0,0,0,0,0,0,0,8,0,0,0,0,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,NA,NA,NA,NA
4I,SA,1983,9,27,3,0,4,0.1,0,0,0,0.5,4,0,0.5,0,0,0,0,0,0,0.1,0,12,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,44,0,0,0,0,0,0,0,NA,NA,NA,NA
6A,SA,1983,9,27,0,0,15,0,0,0,0,0.1,3,0,0.1,0,0,0,0,0,0,0.5,0,12,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,44,0,0,0,0,0,0,0,NA,NA,NA,NA
6C,SA,1983,9,27,2,0,5,1,0,0,0,1,10,0,0.5,0,0,0,0,0,0,0.1,0,12,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,4,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
6E,SA,1983,9,27,3,0,7,0.5,0,0,0,0.1,10,0,0.1,0,0,0,0,0,0,0.5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
6G,SA,1983,9,27,12,0,2,0.1,0,0,0,0.5,8,0,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,NA,NA,NA,NA
6I,SA,1983,9,27,10,0,17,0,0,0,0,0.1,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,NA,NA,NA,NA
8A,SA,1983,9,27,2,0,0.5,0,0,0,0,0.1,15,0,0.1,0,0,0,0,0,0,0.5,0,20,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,8,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,46,0,0,0,0,0.5,0.1,0,NA,NA,NA,NA
8C,SA,1983,9,27,5,0,17,0,0,0,0,0.1,12,1,0.1,0,0,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
8E,SA,1983,9,27,1,0,17,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
8G,SA,1983,9,27,5,0,10,0,0,0,0,0.1,10,0,0.1,0,0,0,0,0,0,0.1,0,5,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,NA,NA,NA,NA
8I,SA,1983,9,27,6,0,0.5,0,0,0,0,0.5,20,0.5,0.1,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0,NA,NA,NA,NA
0A,SA,1983,10,9,2,0,0,0,0,0,0,0.1,8,0,0,0,0,0,0,0,0,0.01,0,7,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,NA,NA,NA,NA
0C,SA,1983,10,9,3,0,12,0,0,0,0,0.01,2,0,0.1,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,NA,NA,NA,NA
