stand,year,month,PLOT,PIBA,PIGL,POTR,ALCR,AMAL,ARUV,PRPE,ROAC,ROWO,RUID,SABE,SHCA,SYAL,ANMU,ANPA,ARNU,ASLA,CARO,ERGL,GABO,GELI,HIUM,LIBO,LIPH,MELI,ORSE,PYCH,SOSP,VIAD,CXSI,CXRI,ELGL,ELIN,ORAS,ORPU,EQAR,EQVA,LYCO,VAMY,VAVI,MACA
2,1985,8,2I,17,0,0,10,0.5,2,0.5,3,0,0,0,0.5,0,0,0,1,0.5,0.01,0.01,0.01,0.1,0,2,0,0.01,0.1,0,0,0,0,0.1,0,0.1,0,0.01,0,0.01,0,0.1,12,3
2,1985,8,2G,14,0,0,11,0,8,1,2,0,0,0,0,0,0.1,0,0,0.1,0.01,0,0.1,1,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,2,8,2
2,1985,8,2E,6,0,0,0,3,4,0.5,1,3,0,0,17,0,0.1,0.1,0,1,0.01,0.5,0.01,0,0,3,0,0,0.1,0,0,0.1,0.01,0,0,0,0,0.01,0,0,0,2,12,1
2,1985,8,2C,12,0,0,12,0,2,1,4,0,0.5,0,0,0,0.1,0.1,0,0.5,0,0.1,0.1,2,0,1,0,0.1,0.1,0,0,0.01,0,0,0,0.1,0,0.01,0,0,0,1,3,2
2,1985,8,2A,11,0,0,2,0.01,7,0,1,0,0,0,2,0,0.1,0.01,0,1,0.01,0.1,0.1,0,0,0.5,0,0.5,0,0,0.1,0.1,0,0,0,0.1,0.01,0.1,0.01,0.01,0,2,7,2
2,1985,8,4A,1.5,0,0,0,0.5,26,0,2.5,1,0,0,0.75,0,0.1,0.01,0,2,0.01,0.3,0.3,0,0.06,0,0,1.5,0,0,0.5,0.1,0,0.1,0.06,0,0.06,0.1,0,0.01,0,0.75,0.75,0
2,1985,8,4C,6.5,0,0,2.5,0.1,2.5,0.75,3,0.55,0,0,1.5,0,0,0,0,0.5,0,0.1,0.1,0,0,0,0,0.5,0,0,0.75,0,0.06,0.5,0.01,0.01,0,0.06,0,0.01,0,0.5,0.75,0.01
2,1985,8,4E,10,1.2,0,6.5,0.1,7,0,0.75,3,0,0,0.3,0,0.3,0.1,0,0.5,0.01,0.01,0.06,0.5,0,0.5,0,0.06,0,0.01,0.01,0.01,0,0.01,0,0.1,0.06,0.01,0,0,0,1,4.5,0.5
2,1985,8,4G,17,0,0,0,0,24,0,0.3,1.2,0,0,0,0,0.1,0.06,0,0.75,0.01,0.06,0.06,0.5,0,0.5,0,0,0,0,0.1,0,0,0.1,0,0.06,0.01,0.01,0,0.01,0,0.75,12,0.1
2,1985,8,4I,0,0,0,4,0.1,4,0,1,0,0,2,0,0,0,0.01,0.01,1,0.01,0.1,0.06,0.1,0.06,0.3,0,1.5,0,0.01,0.3,0.06,0,0.1,0,0.3,0.1,0.06,0,0.01,0,0.1,0.75,0.1
2,1985,8,6I,1,0,0,1,1,18,0.1,2,0.5,0,0,0,0,0.1,0.01,0,2,0.01,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0.1,0,0,0.5,0,0.1,0,0.01,0.1,2,5,5
2,1985,8,6G,10,0,0,0,0,12,0.1,3,0.5,0,0,0,0,0.5,0,0,0.5,0.01,0.5,0.5,0.1,0.1,0,0,0.1,0,0.01,0.1,0,0,0.01,0,0.01,0.1,0.1,0,0.01,0,0.5,12,0.5
2,1985,8,6E,12,0,0,4,1,0.5,0,3,2,0,0,0,0,0.1,0,0,0.5,0.01,0.01,0.01,0.1,0,0.1,0,0,0,0.01,0.1,0.01,0,0,0,0,0.1,0.01,0,0,0,1,2,1
2,1985,8,6C,12,0,0,15,0.01,3,0,7,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0.01,0,0,0.1,0.01,0.1,0,0.01,0,0.1,1,1
2,1985,8,6A,28,0,0,9,0.1,0.5,0,4,0,0,0,0,0,0.1,0,0,0.1,0,0.01,0.01,0,0,0,0,0,0,0.01,0.5,0,0.01,0,0,0.1,0,0.01,0,0,0,0.5,0.1,0.5
2,1985,8,8A,12,0,0,8,0,0.1,0,3,0,0,0,0,0,0,0,0.5,0,0,0,0,3,0,0.1,0,0.01,0.01,0.01,0,0,0.01,0,0,0.5,0,0,0,0.01,0,0.01,3,0.1
2,1985,8,8C,4,0,0,15,0.5,0.1,0.5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.01,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0.01,6,0.5
2,1985,8,8E,5,0,0,4,2,1,0.5,2,0,0,0,0,0,0.1,0.1,2,0.01,0,0,0.1,1,0.01,2,0,0,0,0.01,0,0.01,0,0,0,0.1,0.01,0.01,0,0,0.1,0.5,5,3
2,1985,8,8G,8,0,0,8,5,1,0,2,0,1,0,0,0,0,0.01,3,0.1,0,0.1,0,0.1,0,3,0.01,0,0,0.01,0,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0,0,1,6,0.5
2,1985,8,8I,3,0,0,0.5,0,12,0.5,2,0,0,0,0,0,0.1,0,0,1,0.01,0.1,0.1,0,0,0.5,0,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0.01,0,6,7,4
2,1985,9,0A,0.5,0,0.5,0,0.5,17,0,0.5,0,0,0,1,0,0.1,0,0,0.5,0.01,0.5,0.1,0,0.01,0,0,0.01,0,0,0.1,0.01,0,1,0,0.01,0.01,0.1,0.01,0,0,1,8,0.01
2,1985,9,0C,2,0,0,0,0.5,30,0,1,0,0,0,0.1,0,0.01,0,0,0.5,0,0.5,0.01,0,0,0,0,0.01,0,0,0.5,0.1,0,0.5,0,0.1,0,0.1,0,0,0,0,7,0
2,1985,9,0E,0.5,0,0,4,0.1,7,0.5,1,0,0,0,0,0,0.1,0.1,0,2,0.01,0,0.5,0,0.01,0,0,0.1,0,0.01,0.1,0.1,0,0.1,0,0.1,0.1,0.01,0,0,0,0,13,0.1
2,1985,9,0G,5,0,0,0.1,0.1,30,0,0.5,0,0,0,0,0,0.01,0.1,0,1,0.01,0,0.1,0,0,0.1,0,0,0,0,0.5,0.1,0,0.5,0,0.01,0,0.01,0,0,0,0,2,0.1
2,1985,9,0I,12,0,0,5,0.1,1,0.5,1,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,1,0,0,0.5,0,0.1,0,0,0.1,0,0.1,0,0.01,0,0,0,0,3,0.1
2,1985,9,2I,12,0,0,3,0.5,3,0.5,1,0,0,0,0.1,0,0,0,0,0.5,0.01,0.1,0.1,0.5,0,2,0,0,0.1,0,0,0.01,0,0.01,0,0.1,0,0.01,0,0,0,0.5,17,0.5
2,1985,9,2G,15,0,0,7,0,5,0.1,1,0,0.5,0,0,0,0,0,0,0.1,0.01,0,0.1,1,0,3,0,0,0,0.01,0,0.1,0,0,0,0.01,0,0.01,0,0,0,2,15,0.1
2,1985,9,2E,4,0,0,0,0.5,3,0.1,3,0,0,0,12,0,0.1,0,0,2,0.1,0.5,0.01,0,0,1,0,0,0.1,0,0,0.1,0,0,0,0,0.01,0.01,0,0,0,1,15,0
2,1985,9,2C,10,0,0,7,0,1,0.5,2,0,0.5,0,0,0,0.1,0.01,0,0.5,0,0.1,0.01,2,0,0,0,0.1,0.1,0,0.01,0.1,0,0,0,0.1,0,0.01,0,0,0,1,3,0.1
2,1985,9,2A,12,0,0,1,0.1,7,0,1,0,0,0,0.5,0,0.1,0,0,2,0,0.1,0.1,0,0,0.1,0,0.5,0,0,0.1,0.5,0,0.1,0,0.01,0.1,0.01,0,0.01,0,2,5,0.1
2,1985,9,4A,0.75,0,0,0,0.5,30,0,1,0,0,0,0.5,0,0.1,0.01,0,1.5,0.01,0.3,0.3,0,0.1,0,0,0.3,0,0,0.5,0.01,0,0.3,0,0,0.1,0.1,0,0,0,0.75,0.75,0
2,1985,9,4C,4.5,0,0,2.5,0.1,3,0.5,1,0.5,0,0,1.5,0,0,0,0,0.75,0,0.06,0.01,0,0,0,0,0.3,0,0,0.75,0,0.06,0.75,0,0.01,0,0.06,0,0.06,0,0.1,0.5,0.01
2,1985,9,4E,7.5,0.75,0,5,0.1,5.5,0,0.75,3,0,0,0.1,0,0.1,0.1,0,0.75,0,0.06,0.01,0.5,0,0.75,0,0,0,0.1,0,0.1,0,0.01,0,0.1,0.06,0.01,0,0,0,1,5.5,0.1
2,1985,9,4G,11,0,0,0,0,22,0,0.3,1,0,0,0,0,0.1,0.01,0,0.75,0.06,0.06,0.1,0.1,0,0.3,0,0,0,0.01,0.1,0.01,0,0.26,0,0.1,0.01,0.06,0,0,0,0.5,5,0.01
2,1985,9,4I,0,0,0,3.5,0.1,4,0,0.3,0,0,1,0.1,0,0,0.01,0,1.5,0.06,0.5,0.1,0.06,0.1,0.1,0,0.75,0,0.06,0.3,0.1,0,0.1,0,0.1,0.5,0.01,0,0,0,0.3,1,0
2,1985,9,6I,1,0,0,2,0.5,20,0,0.5,0,0,0,0,0,0.1,0.1,0,1,0,0.5,0.1,0.1,0,0,0,0.01,0,0,0.5,0.1,0,0.5,0,0,1,0.1,0,0.01,0.1,2,4,2
2,1985,9,6G,10,0,0,0,0,18,0.1,1,0.5,0,0,0,0,0.5,0,0,1,0.01,0.5,0.1,0,0.1,0,0,0.1,0,0,0.1,0.01,0,0.1,0,0.1,0.1,0,0,0.01,0,1,12,0.1
2,1985,9,6E,7,0,0,5,1,2,0,2,2,0,0,0,0,0.1,0.01,0,0.5,0.01,0.01,0.1,0.1,0,0.1,0,0,0,0,0.01,0.01,0.01,0,0,0,0.01,0.01,0,0.01,0,0.5,3,0.01
2,1985,9,6C,11,0,0,8,0,4,0,3,0.5,0,0,0,0,0.1,0,0,0.1,0.01,0.1,0.1,0,0,0.1,0,0,0,0.01,0.5,0,0.01,0,0,0.1,0,0.1,0,0,0,0.5,0.1,0.01
2,1985,9,6A,15,0,0,9,0,1,0,3,0,0,0,0,0,0.1,0,0,0.1,0.01,0.01,0,0,0,0,0,0,0,0.01,0.5,0,0.01,0,0,0.1,0,0.01,0,0,0,0.5,0.1,0.1
2,1985,9,8A,13,0.01,0,15,0,0.1,0,2,0,0,0,0,0,0,0,0.01,0,0,0,0,3,0,0.1,0,0.01,0,0.01,0,0,0.1,0,0,0.5,0,0,0,0.01,0,0.1,5,0
2,1985,9,8C,11,0,0,10,0.5,2,0.5,3,0,0.01,0,0,0,0,0,0.01,0,0,0,0.01,1,0,1,0,0,0.1,0,0,0,0.01,0,0,0.5,0.01,0,0,0,0,0.1,8,0.01
2,1985,9,8E,6,0,0,6,2,4,0.1,2,0,0,0,0,0,0.1,0.1,0,0.5,0.01,0,0.1,2,0.01,2,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0.1,0.5,6,0.1
2,1985,9,8G,10,0,0,8,5,3,0,0.5,0,1,0,0,0,0.1,0,0.1,0.5,0,0,0.1,0.5,0.01,4,0.01,0,0,0,0,0.01,0,0,0,0.1,0.1,0.01,0,0.01,0,2,5,0.1
2,1985,9,8I,4,0,0,0.5,0,15,0.1,1,0,0,0,0,0,0.1,0,0,3,0,0.1,0.1,0,0,0.5,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.01,0,4,8,1
2,1985,10,0A,0.5,0,0.01,0,0.01,25,0,0.01,0,0,0,0.1,0,0.01,0,0,0.1,0,0.01,0,0,0,0,0,0.01,0,0.1,0.01,0,0,0.5,0,0,0.01,0.01,0,0,0,0.01,4,0
2,1985,10,0C,2,0,0,0,0.01,35,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0.01,0,0.01,0,0,2,0
2,1985,10,0E,1,0,0,1,0.01,17,0.01,0.1,0,0,0,0,0,0.01,0,0,0.1,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0.01,0,0,0,0,5,0
2,1985,10,0G,7,0,0,0,0.01,35,0,0.01,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0.01,0,0.01,0,0,0,0,1,0
2,1985,10,0I,15,0,0,2,0.01,2,0.01,0.01,0,0,0.1,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0.1,0,0.01,0,0,0,0,4,0
2,1985,10,2I,15,0,0,2,0.01,3,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0.1,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0.01,18,0
2,1985,10,2G,17,0,0,3,0,8,0.01,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0.01,0,0,0,0.01,0,0.01,0,0,0,0.5,17,0
2,1985,10,2E,4,0,0,0,0,3,0.1,0.5,0,0,0,3,0,0.01,0,0,0.1,0.01,0.1,0,0,0,0.5,0,0,0.1,0,0.01,0,0,0,0,0.01,0.01,0.01,0,0,0,0.5,17,0
2,1985,10,2C,12,0,0,3,0,2,0.1,0.1,0,0.1,0,0.1,0,0.01,0,0,0.01,0,0.01,0.01,0.1,0,0,0,0,0,0,0.1,0.01,0,0,0,0.01,0,0.01,0,0,0,0.5,5,0
2,1985,10,2A,18,0,0,0.1,0,10,0,0.01,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.01,0.1,0.01,0,0.1,0,0.01,0.01,0.01,0,0.01,0,0.1,8,0
2,1985,10,4A,2,0,0,0,0.01,30,0,0.1,0,0,0,0.1,0,0.01,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0.01,0.01,0,0,0,0.1,0.5,0
2,1985,10,4C,10,0,0,1,0,4,0.1,0.1,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0.5,0,0.01,0,0.01,0,0.01,0,0.01,0.5,0
2,1985,10,4E,10,1,0,2,0.01,5,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0,0,0,0.01,0.1,0.01,0,0,0,0.01,0,0.01,0,0,0,0.1,12,0
2,1985,10,4G,17,0,0,0,0,20,0,0.1,0,0,0,0,0,0.01,0,0,0.1,0,0.1,0,0.01,0,0.5,0,0,0,0.01,0,0,0,0.01,0,0.01,0.01,0.01,0,0,0,0.1,8,0
2,1985,10,4I,0,0,0,0,0.01,4,0,0.01,0,0,0.5,1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.01,0.1,0,0,0.01,0,0.01,0.01,0.01,0,0,0,0.01,0.5,0
2,1985,10,6I,4,0,0,1,0.1,20,0,0.1,0,0,0,0,0,0.01,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0.01,0.1,0.01,0,0.1,0,0.01,0.1,0.01,0,0.01,0.1,1,1,0
2,1985,10,6G,8,0,0,0,0,15,0,0.1,0,0,0,0,0,0.01,0,0,0.1,0,0.1,0.01,0,0,0,0,0,0,0.01,0.1,0,0,0.01,0,0,0.01,0.01,0,0.01,0,0.1,20,0
2,1985,10,6E,15,0,0,1,0.01,1,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0.01,0,0,0,0.5,2,0
2,1985,10,6C,5,0,0,3,0,3,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0.01,0,0.01,0,0.01,0,0.1,0.5,0
2,1985,10,6A,17,0,0,3,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.01,0.01,0.01,0,0,0,0.5,1,0
2,1985,10,8A,18,0,0,3,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0.01,0,0.01,4,0
2,1985,10,8C,20,0,0,1,0.1,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,7,0
2,1985,10,8E,6,0,0,1,0.1,1,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0.01,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0.1,0.5,7,0
2,1985,10,8G,8,0,0,3,0.1,0.5,0,0.1,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,3,0,0,0,0.01,0,0.01,0,0.01,0,0.01,0.01,0.01,0,0.01,0,2,8,0
2,1985,10,8I,3,0,0,0.1,0.01,10,0.01,0.1,0,0,0,0,0,0.01,0,0,0.5,0.01,0.1,0,0,0,0.5,0,0,0,0,0,0.1,0,0.01,0,0.01,0.01,0.01,0,0.01,0,1,12,0
