Month,Year,Stand,Quad,ABBA,BEPA,PIGL,POBA,POTR,AMAL,LEGR,LODI,LOIN,PRPE,RIGL,RILA,RITR,ROAC,RUID,SHCA,SYAL,VAVI,VIED,ACMI,ACRU,ARNU,ASCI,ASCO,AQBR,COCA,COTR,DITR,EPAN,FRVE,FRVI,GABO,GATR,GORE,HIUM,LAOC,LIBO,MACA,MEPA,MINU,MOUN,PEPA,PYAS,ORSE,PYCH,RUPU,TRBO,VIAM,AGTR,BRCI,CACA,ELGL,ELIN,SCPU,EQAR,EQSY,LYAN,VIRE,GEAM,LOCA,TAOF,CXSI,COST,SABE,POYE,PIMA,MINT,GEBI,SASP,UNKA,LAVE,PIBA,RIOX,RUSP,CIAR,COAU,SEER,THVE,TRHY,CABU,TRPR,CRTE,CXAE,ASPU,EPCI,CXDE,SOUL,ALCR,PESA,STLO,AGSC,GERI,DRPA,LALA,GEPU,ALTE,HAHY,SOCA,SAPL,SAPS,SAMY,ACSI,SAMA,GEPU?
9,2001,6,4G,0,0,0,0.1,4,0,0,0,0,0,0,0,0,0.25,0.1,0,0,0,0,0,0,0.1,0.05,0,0,0.02,0,0,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0.1,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,4I,0,0,0,0,6,0.02,0,0,0,0,0,0,0,0.25,2,0,0,0,0,0,0,0.25,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.02,0,0,2,0,0,6,0,0,0,0.05,0,0.01,0,0,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,30,0.02,6,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,6I,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,30,0.05,5,0.02,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,6G,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0,30,0.02,0.25,0.02,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,6E,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0,0,35,0,0.5,0.1,0,0,0,0,1,0,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,6C,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0.02,0.01,0,0,0,0,0,4,0,0,35,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0,0.1,0.5,0,0,0,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,6A,0,0,0,0,50,0,0,0,0,0,0,0,0,0.25,2,0,0,0,0,0,0,1,4,0,0,0.5,0,0,0,0,0,0.02,0,0,0,0,0,0.01,6,0,0,0,0,0,0,0.25,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.25,0.02,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,8A,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.5,1,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,30,0,0,0,0.25,0,0.05,0,0,0.1,0,0.01,0,0,0.01,0,0,0,0,0.05,0,0,0,0,0,0,6,0.05,0.25,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,8C,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0.1,0,0.1,0,0.25,0,0,0,0,0,0,0,0.05,3,0.05,0,0.25,0,0,0,3,0.1,0,25,0,0,0,4,0,0,0,0,0.1,0,0,0,0,0.01,0,0.1,0,0,0.25,0,0,0,0,0,0,4,0,0,0.01,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,8E,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0.05,0,0,0,1,0,0,0,0,0,2,0,0.05,2,0.1,0,0,0,0,0,5,0.25,0,40,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0.05,0,0,0.25,0,0,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,8G,0,0,0,0,3,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0.25,0.1,0.02,0,0,0,0,0,0,0.05,0,30,0,0,0,2,0,0.01,0,0,1,0,0,0,0,0.01,0,0.05,0,0,0.25,0,0,0,0,0,0,4,0,0.25,0.05,0,0,0,0.25,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,8I,0,0,0,0,8,0,0,0,0,0,0,0,0,0.25,0.1,0,0,0,0,0,0,0.5,0.25,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,6,0.01,0,4,0,0,0,2,0,0.01,0,0,0.01,0,0,0,0,0.02,0,0.05,0,0,0.1,0,0,0,0,0,0,50,0,4,0,0,0.01,0,0,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2001,6,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,0A,0,0,0,2,18,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,2,0,0.5,0,0,7,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0.5,0,2,0,0,5,0,0,0,0,2,0,0.1,0,0,0.01,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,0C,0,0,0,3,12,0,0,0,1,0,0,0.1,0,0,1,0,0,0,3,0,0.1,2,2,0,0,1,0,0,1,0,0,0.5,0,0,0,2,0,0.1,12,0,0,5,0.1,0,0,4,0.1,5,0,0,3,0,0,0,0,1,0,0.5,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,0E,0,0,0,1,4,0.5,0,0,0,0,0,0,0,3,2,0,0,0,0.5,0,0,0.1,0.1,0,0,0.1,0,0,2,0,0,0.5,0,0,0,0.1,0,0,0.5,0,0,1,0,0,0,3,0,0.5,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.01,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,0G,0,0,0,5,2,0,0,0,2,0,0,0,0,2,8,0,0,0,0.5,0,0,0.5,0,0,0,0.1,0,0,3,0,0,0.5,0,0,0,2,0,0.01,6,0,0,1,0,0,0,1,0,4,0,0,3,0,0.01,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,0I,0,0,0,1,7,0,0,0,0,0,0,0,0,3,2,0,0,0,0.5,0,0,3,0,0,0,0.5,0,0,1,0,0,1,0,0,0.1,3,0,0,4,0,0,0,0.01,0,0,5,0,2,0,0,2,0,0,0,0,0.5,0,0,0,0,0.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,2I,0,0,0,2,4,2,0,0,0.5,0,0,0.5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.01,0,0.5,0,0,0,3,0,0,4,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.01,0,0,0.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,2G,0,0,0,0,20,1,0,0,1,0,0,0.5,0.5,5,1,0,0,0,2,0,0.5,4,1,0,0,1,0,0,0.1,0,0,1,0,0,0,1,0,0,10,0,0,2,0,0,0,5,0,0.5,0,0,3,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,2E,0,0,0,1,18,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0.01,0,1,0.5,0,0,1,0,0,1,0,0,0.5,0,0,0,0,0,0,5,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0.01,0,0,3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,2C,0,0,0,0,18,0.5,0,0,2,0.01,0,0,0.5,5,0.5,0,0,0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0.5,0,0,0,1,0,0,3,0,0,0.5,0,0,0,1,0,0.5,0,0,15,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,2A,0,0,0,1,5,0.5,0,0,0.5,0,0,0,0,3,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,3,0,0,0.5,0,0,0,1,0,0,2,0,0,2,0,0,0,6,0,0.5,0,0,3,0,0,0,0,1,0,0,0,0,0.01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4A,0,0,0,1,6,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0.1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4C,0,0.5,0,0,4,0,0,0,2,0,0,0,0.5,2,4,0,0,0,0,0,0.5,0,1,2,0,0,0,0,0.5,0,0,0.5,0.1,0,0,0,0,0,8,0.01,0,7,0,0,0,4,0,0.5,0,0,2,0,0,0,0,1,0,0.01,0,0,0.01,0,0,3,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4E,0,0,0,1,20,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,1,1,0.5,0,0.1,0,0,0.5,0,0,2,0.1,0,0,0,0,0,3,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4G,0,0,0,3,6,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0.5,0,0,0,1,0,0,1,0,0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4I,0,0,0,0.01,8,0,0,0,0,0,0,0.01,0,8,4,0,0,0,0,0,0,2,0.1,0,0,1,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0.5,0,0,0,3,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,6I,0,0,0,3,3,0,0,0,0,0,0,0.01,0,4,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,2,0,0,0.5,0,0,0,1,0,0,0,0,0,0.1,0,0,0,2,0,2,0,0,0.1,0.1,0,0,0,3,0,0,0,0,0.5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,6G,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0.1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,6E,0,0,0,3,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0,2,0,1,0.5,0.1,0,0,0.5,0,0,0.01,0,0,0.01,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,10,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0.1,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,6C,0,0,0,0,11,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,3,0.5,0,6,0,0,0,1,0,2,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,6A,0,0,0,0,20,0,0,0,2,0,0,0,0,5,1,0,0,0,5,0,0,4,0,3,0,2,0,0,2,0,0,0.5,0,0,0,0.5,0,0,6,0,0,1,0,0,0,4,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,8A,0,0,0,1,8,0,0,0,0,0,0,0,0,8,3,0,0,0,1,0,0,3,1,2,0,0,0,0,0.5,0,0.01,0.5,0,0,0,2,0,0,5,0.5,0,4,0,0,0,5,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,8C,0,0.01,0,0,8,0,0,0,1,0,0,0.1,0.01,2,6,0,0,0,1,0,0,1,3,0.5,0,2,0,0,0,0,0,1,0.1,0,0,0,0,0,3,0,0,2,0,0,0,7,0,0,0,0,2,0,0,0,0.01,1,0,0,0,0,0.1,0,0,5,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.01,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,8E,0,0,0,0.1,5,0,0,0,0,0,0,0,0.1,4,2,0,0,0,0,0,0,0,1,0.5,0,1,0,0,1,0,1,0.5,0.1,0,0,2,0,0,3,1,0,1,0,0,0,4,0,1,0,0,5,0,0,0,0.01,0.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,8G,0,1,0,0,9,0,0,0,0.5,0,0,0,0,1,8,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0.5,1,0,0,0,3,0,1,4,0.5,0,1,0,0,0,10,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,8I,0,2,0,0,13,0,0,0,0,0,0,0.01,0,3,1,0,0,0,2,0,0,4,3,0,0,2,0,0,0.5,0,0.5,1,0,0,0,1,0,0,6,0,0,3,0,0,0,5,0,2,0,0,0.01,0,0,0,0,3,0,0,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2005,6,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2010,6,0A,0,0,0,4,15,0,0,0,0,0,0,0,0,2,2,0,0.1,0,0.5,0,0,2,2,1,0,1,0,0,5,0,0,0.5,0,0,0,0,0,0,2,0,0,0.5,0,0,0,2,0,0.5,0,0,3,0,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
8,2010,6,0C,0,0.1,0,5,8,0,0,0,0.5,0,0,0,0,2,3,0,0,0,1,0,0.1,0.5,10,0.5,0,1,0,0,0.5,0,0.1,1,0,0,0,0.01,0,0,7,0.5,0,3,0,0,0,3,0,0.5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
8,2010,6,0E,0.01,0,0.01,2,4,0,0,0,0,0,0,0,0,4,0.5,0,0,0,0,0,0,0,0.5,0,0,1,0,0,1,0,0.1,0.1,0,0,0,0.5,0,0,0.5,0,0,2,0,0,0,5,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.01,0,0,0,0,0,10,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA
8,2010,6,0G,0,0,0,5,2,0,0,0,1,0,0,0,0,2,2,0,0,0,0.5,0,0,0.1,0,1,0,0,0,0,4,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.5,0,0.5,0,0,3,0,0.1,0,0,0.1,0,0,0,0,0,0,0,7,0,0,NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
8,2010,6,0I,0,0.1,0.01,2,12,1,0,0,0,0,0,0,0,2,1,0.1,0.5,0,2,0.01,0,2,0,0.5,0,2,0,0,2,0,0.01,0.5,0.01,0,0,0.1,0,0.1,1,0,0,1,0.5,0,0,3,0,0.1,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA
8,2010,6,2I,0,0,0.01,4,4,1,0,0,0,0,0.1,0,0,3,0,0,0,0,3,0,0,0.5,2,1,0,1,0,0,4,0.01,0.5,0.1,0,0,0,0.01,0,0.1,2,0,0,2,0.5,0,0,3,0,0.1,0,0,2,0,0,0.01,0,0.1,0,0,0,0,0.01,0,0,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA
8,2010,6,2G,0,0,0,2,15,1,0,0,1,0,0,0.5,0.5,3,0.5,0,0.1,0,2,0,0,2,2,0,0,3,0,0,0,0,0.5,0.5,0.01,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0.5,0,0,4,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
